Date,Power_kWh,Power-1,temp_C,solarRad_W/m2,HDH
2019-01-08 12:00:00,208.338,235.02,10.71,502.0333333333333,7.289999999999999
2019-01-08 13:00:00,230.647,208.338,12.1775,485.39166666666665,5.8225
2019-01-08 14:00:00,238.812,230.647,14.2525,413.05,3.7475000000000005
2019-01-08 15:00:00,213.955,238.812,15.123333333333331,290.34166666666664,2.8766666666666687
2019-01-08 16:00:00,234.881,213.955,15.486666666666666,135.95333333333335,2.5133333333333336
2019-01-08 17:00:00,231.565,234.881,14.351666666666668,12.93,3.6483333333333317
2019-01-08 18:00:00,228.616,231.565,13.768333333333333,1.3545,4.231666666666667
2019-01-08 19:00:00,214.945,228.616,13.130833333333332,1.1701666666666666,4.869166666666668
2019-01-08 20:00:00,97.722,214.945,12.753333333333332,1.2808333333333335,5.246666666666668
2019-01-08 21:00:00,58.144,97.722,13.14,1.084833333333333,4.859999999999999
2019-01-08 22:00:00,46.96,58.144,13.051666666666668,1.2575833333333335,4.948333333333332
2019-01-08 23:00:00,41.168,46.96,12.495833333333332,1.0455833333333333,5.504166666666668
2019-01-09 00:00:00,44.981,41.168,12.038333333333334,0.9441666666666668,5.961666666666666
2019-01-09 01:00:00,44.832,44.981,11.925,0.9278333333333334,6.074999999999999
2019-01-09 02:00:00,43.458,44.832,10.4175,1.3685,7.5825
2019-01-09 03:00:00,42.69,43.458,8.813333333333334,1.6713333333333331,9.186666666666666
2019-01-09 04:00:00,43.51,42.69,8.219166666666666,1.6645,9.780833333333334
2019-01-09 05:00:00,43.015,43.51,8.839166666666667,1.3550833333333332,9.160833333333333
2019-01-09 06:00:00,42.321,43.015,7.906833333333334,1.429,10.093166666666665
2019-01-09 07:00:00,48.257,42.321,8.3175,2.324666666666667,9.6825
2019-01-09 08:00:00,49.078,48.257,8.0375,66.49416666666667,9.9625
2019-01-09 09:00:00,49.809,49.078,7.624166666666666,214.49166666666667,10.375833333333334
2019-01-09 10:00:00,50.686,49.809,9.91,351.2083333333333,8.09
2019-01-09 11:00:00,50.893,50.686,12.67,448.3333333333333,5.33
2019-01-09 12:00:00,50.607,50.893,12.99,491.575,5.01
2019-01-09 13:00:00,51.735,50.607,16.328333333333333,475.8083333333333,1.6716666666666669
2019-01-09 14:00:00,51.971,51.735,16.81,398.8833333333334,1.1900000000000013
2019-01-09 15:00:00,52.615,51.971,17.485833333333332,281.725,0.514166666666668
2019-01-09 16:00:00,53.854,52.615,17.04,127.33166666666666,0.9600000000000009
2019-01-09 17:00:00,54.783,53.854,15.494166666666668,11.329833333333331,2.5058333333333316
2019-01-09 18:00:00,53.989,54.783,13.900833333333331,1.04525,4.099166666666669
2019-01-09 19:00:00,51.729,53.989,13.430833333333334,1.1815833333333332,4.569166666666666
2019-01-09 20:00:00,53.208,51.729,12.820833333333333,0.9024166666666668,5.179166666666667
2019-01-09 21:00:00,46.915,53.208,12.080833333333333,1.8810833333333332,5.919166666666667
2019-01-09 22:00:00,47.328,46.915,11.706666666666663,2.529666666666667,6.2933333333333366
2019-01-09 23:00:00,46.368,47.328,11.706666666666663,2.584916666666667,6.2933333333333366
2019-01-10 00:00:00,56.887,46.368,10.6975,4.209666666666666,7.3025
2019-01-10 01:00:00,55.321,56.887,9.525,3.12725,8.475
2019-01-10 02:00:00,51.801,55.321,10.099166666666669,3.425333333333333,7.900833333333331
2019-01-10 03:00:00,50.688,51.801,9.870833333333334,2.70725,8.129166666666666
2019-01-10 04:00:00,50.122,50.688,9.885,2.875916666666667,8.115
2019-01-10 05:00:00,51.396,50.122,9.800833333333332,2.8826666666666667,8.199166666666668
2019-01-10 06:00:00,60.528,51.396,9.7125,2.273333333333333,8.2875
2019-01-10 07:00:00,95.442,60.528,9.228333333333332,2.8553333333333337,8.771666666666668
2019-01-10 08:00:00,245.38,95.442,9.249166666666666,67.63833333333334,8.750833333333334
2019-01-10 09:00:00,254.918,245.38,9.513333333333334,217.14166666666665,8.486666666666666
2019-01-10 10:00:00,266.41,254.918,9.496666666666666,353.44166666666666,8.503333333333334
2019-01-10 11:00:00,286.902,266.41,9.856666666666667,448.6166666666666,8.143333333333333
2019-01-10 12:00:00,280.814,286.902,10.533333333333331,489.5916666666667,7.466666666666669
2019-01-10 13:00:00,280.04,280.814,11.685,474.2,6.3149999999999995
2019-01-10 14:00:00,293.809,280.04,13.305833333333332,403.26666666666665,4.694166666666668
2019-01-10 15:00:00,293.754,293.809,14.1025,284.475,3.897500000000001
2019-01-10 16:00:00,288.633,293.754,14.541666666666666,136.06916666666666,3.458333333333334
2019-01-10 17:00:00,282.992,288.633,13.766666666666666,14.257333333333332,4.233333333333334
2019-01-10 18:00:00,270.425,282.992,13.1675,1.0776666666666668,4.8325
2019-01-10 19:00:00,249.197,270.425,12.289166666666668,1.0731666666666666,5.710833333333332
2019-01-10 20:00:00,126.593,249.197,11.521666666666668,1.267,6.478333333333332
2019-01-10 21:00:00,73.597,126.593,10.750833333333333,1.3064166666666668,7.249166666666667
2019-01-10 22:00:00,58.898,73.597,10.4275,1.101,7.5725
2019-01-10 23:00:00,53.096,58.898,9.8,1.1053333333333333,8.2
2019-01-11 00:00:00,49.518,53.096,9.118333333333334,1.094,8.881666666666666
2019-01-11 01:00:00,48.331,49.518,8.291666666666666,0.7618333333333333,9.708333333333334
2019-01-11 02:00:00,47.041,48.331,7.825833333333333,1.3551666666666666,10.174166666666668
2019-01-11 03:00:00,47.261,47.041,7.269083333333334,0.9488333333333332,10.730916666666666
2019-01-11 04:00:00,46.776,47.261,6.798000000000001,1.1588333333333334,11.201999999999998
2019-01-11 05:00:00,48.065,46.776,6.441333333333333,1.0135,11.558666666666667
2019-01-11 06:00:00,51.242,48.065,6.135416666666667,1.0759166666666666,11.864583333333332
2019-01-11 07:00:00,83.067,51.242,5.876166666666666,2.54625,12.123833333333334
2019-01-11 08:00:00,213.189,83.067,5.959083333333333,69.33583333333333,12.040916666666668
2019-01-11 09:00:00,192.809,213.189,6.597416666666667,220.70833333333331,11.402583333333332
2019-01-11 10:00:00,86.548,192.809,7.010416666666667,356.9916666666666,10.989583333333332
2019-01-11 11:00:00,86.543,86.548,7.893333333333333,452.0833333333333,10.106666666666667
2019-01-11 12:00:00,85.296,86.543,9.37,494.94166666666666,8.63
2019-01-11 13:00:00,82.201,85.296,10.201666666666666,479.9166666666667,7.798333333333334
2019-01-11 14:00:00,82.625,82.201,10.843333333333334,408.1,7.156666666666666
2019-01-11 15:00:00,86.844,82.625,11.5775,287.7083333333333,6.422499999999999
2019-01-11 16:00:00,85.216,86.844,11.7175,139.4775,6.282500000000001
2019-01-11 17:00:00,84.447,85.216,10.933333333333332,15.271499999999998,7.066666666666668
2019-01-11 18:00:00,85.471,84.447,10.408333333333331,1.281,7.591666666666669
2019-01-11 19:00:00,83.058,85.471,9.9175,1.2623333333333333,8.0825
2019-01-11 20:00:00,66.569,83.058,9.545833333333333,0.9740833333333332,8.454166666666667
2019-01-11 21:00:00,56.509,66.569,9.3475,0.9370833333333334,8.6525
2019-01-11 22:00:00,51.478,56.509,9.188333333333334,1.020333333333333,8.811666666666666
2019-01-11 23:00:00,48.449,51.478,8.614166666666668,1.4821666666666669,9.385833333333332
2019-01-12 00:00:00,47.265,48.449,7.600833333333333,1.3180833333333333,10.399166666666666
2019-01-12 01:00:00,46.274,47.265,6.617583333333333,1.3019166666666666,11.382416666666668
2019-01-12 02:00:00,45.508,46.274,6.424333333333333,0.9163333333333332,11.575666666666667
2019-01-12 03:00:00,45.144,45.508,6.219166666666666,1.7660833333333334,11.780833333333334
2019-01-12 04:00:00,43.684,45.144,5.956583333333334,1.085,12.043416666666666
2019-01-12 05:00:00,44.351,43.684,5.768583333333333,1.4266666666666667,12.231416666666668
2019-01-12 06:00:00,43.753,44.351,5.493666666666667,1.5768333333333333,12.506333333333334
2019-01-12 07:00:00,49.43,43.753,5.510916666666667,3.195583333333333,12.489083333333333
2019-01-12 08:00:00,48.561,49.43,5.955333333333333,71.04916666666666,12.044666666666668
2019-01-12 09:00:00,49.891,48.561,6.273583333333334,223.5583333333333,11.726416666666665
2019-01-12 10:00:00,52.535,49.891,7.0183333333333335,359.725,10.981666666666666
2019-01-12 11:00:00,52.66,52.535,8.238333333333333,457.4083333333333,9.761666666666667
2019-01-12 12:00:00,54.464,52.66,9.375,500.4083333333333,8.625
2019-01-12 13:00:00,56.047,54.464,10.825833333333334,485.225,7.174166666666666
2019-01-12 14:00:00,58.959,56.047,11.73,414.85,6.27
2019-01-12 15:00:00,61.857,58.959,12.661666666666669,295.77500000000003,5.338333333333331
2019-01-12 16:00:00,61.448,61.857,12.600833333333334,143.24166666666667,5.399166666666666
2019-01-12 17:00:00,64.351,61.448,11.975833333333334,16.54025,6.024166666666666
2019-01-12 18:00:00,64.473,64.351,11.366666666666667,1.2738333333333334,6.633333333333333
2019-01-12 19:00:00,61.321,64.473,10.581666666666669,1.084666666666667,7.418333333333331
2019-01-12 20:00:00,58.853,61.321,10.4575,1.3755,7.5425
2019-01-12 21:00:00,50.537,58.853,10.210833333333332,1.3316666666666668,7.789166666666668
2019-01-12 22:00:00,48.115,50.537,10.035,1.0870833333333334,7.965
2019-01-12 23:00:00,47.628,48.115,9.8975,1.3756666666666666,8.1025
2019-01-13 00:00:00,48.802,47.628,9.589166666666667,0.9764166666666668,8.410833333333333
2019-01-13 01:00:00,47.092,48.802,8.570833333333333,2.133083333333333,9.429166666666667
2019-01-13 02:00:00,46.779,47.092,7.6525,3.20675,10.3475
2019-01-13 03:00:00,46.319,46.779,8.130833333333333,2.6015833333333336,9.869166666666667
2019-01-13 04:00:00,46.74,46.319,7.232333333333333,2.9640833333333334,10.767666666666667
2019-01-13 05:00:00,46.725,46.74,6.34375,3.0080000000000005,11.65625
2019-01-13 06:00:00,46.574,46.725,6.290166666666667,2.85325,11.709833333333332
2019-01-13 07:00:00,46.574,46.574,6.335333333333334,3.7625833333333336,11.664666666666665
2019-01-13 08:00:00,46.968,46.574,6.703583333333333,71.71333333333332,11.296416666666667
2019-01-13 09:00:00,49.624,46.968,7.595833333333334,222.875,10.404166666666665
2019-01-13 10:00:00,48.633,49.624,8.015,362.1,9.985
2019-01-13 11:00:00,50.095,48.633,8.706666666666665,460.35,9.293333333333335
2019-01-13 12:00:00,50.636,50.095,9.460833333333332,503.0333333333333,8.539166666666668
2019-01-13 13:00:00,50.702,50.636,10.8975,489.575,7.102499999999999
2019-01-13 14:00:00,50.866,50.702,12.305,420.1,5.695
2019-01-13 15:00:00,52.129,50.866,12.816666666666668,300.3833333333333,5.183333333333332
2019-01-13 16:00:00,52.058,52.129,13.211666666666666,149.96666666666667,4.788333333333334
2019-01-13 17:00:00,58.3,52.058,12.165833333333332,17.914333333333335,5.834166666666668
2019-01-13 18:00:00,59.817,58.3,11.44,1.0431666666666668,6.5600000000000005
2019-01-13 19:00:00,58.445,59.817,10.523333333333332,2.87575,7.476666666666668
2019-01-13 20:00:00,55.056,58.445,10.36,3.544833333333333,7.640000000000001
2019-01-13 21:00:00,52.37,55.056,10.696666666666667,2.6285833333333333,7.303333333333333
